anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
32566,Noblesse: Pamyeol-ui Sijak,,NOBLESSE 파멸의 시작,Noblesse: The Beginning of Destruction,https://myanimelist.cdn-dena.com/images/anime/6/78178.jpg,OVA,Web manga,1,Finished Airing,False,"Dec 4, 2015","{'from': '2015-12-04', 'to': '2015-12-04'}",37 min.,R - 17+ (violence & profanity),7.55,8752,1501.0,2637,20547,78,,,,"{'Adaptation': [{'mal_id': 29983, 'type': 'manga', 'url': 'https://myanimelist.net/manga/29983/Noblesse', 'title': 'Noblesse'}], 'Sequel': [{'mal_id': 32668, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32668/Noblesse__Awakening', 'title': 'Noblesse: Awakening'}]}",,,Studio Animal,"Action, Adventure, Supernatural",[],[],37.0,2015.0
26243,Owari no Seraph,Seraph of the End: Vampire Reign,終わりのセラフ,Seraph of the End,https://myanimelist.cdn-dena.com/images/anime/5/73474.jpg,TV,Manga,12,Finished Airing,False,"Apr 4, 2015 to Jun 20, 2015","{'from': '2015-04-04', 'to': '2015-06-20'}",23 min. per ep.,R - 17+ (violence & profanity),7.63,273796,1277.0,83,498439,6600,"Owari no Seraph is an anime adaptation of Takaya Kagami&#039;s ongoing shounen manga of the same name. Kagami himself did script writing for the anime involving events that were not yet published in the source material. The anime is licensed by Funimation for both video and streaming in North America. The source material has also spawned several other adaptations including two different light novel series, a voice comic, two video games and a spin-off manga.",Spring 2015,Saturdays at 22:00 (JST),"{'Adaptation': [{'mal_id': 43661, 'type': 'manga', 'url': 'https://myanimelist.net/manga/43661/Owari_no_Seraph', 'title': 'Owari no Seraph'}], 'Sequel': [{'mal_id': 28927, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28927/Owari_no_Seraph__Nagoya_Kessen-hen', 'title': 'Owari no Seraph: Nagoya Kessen-hen'}], 'Other': [{'mal_id': 30714, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30714/Owari_no_Seraph__Owaranai_Seraph', 'title': 'Owari no Seraph: Owaranai Seraph'}], 'Side story': [{'mal_id': 31378, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31378/Owari_no_Seraph__Kyuuketsuki_Shahar', 'title': 'Owari no Seraph: Kyuuketsuki Shahar'}], 'Summary': [{'mal_id': 31756, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31756/Owari_no_Seraph__The_Beginning_of_the_End', 'title': 'Owari no Seraph: The Beginning of the End'}]}","Rakuonsha, NBCUniversal Entertainment Japan, Shueisha",Funimation,Wit Studio,"Action, Military, Supernatural, Drama, Vampire, Shounen","['""X.U."" by SawanoHiroyuki[nZk]:Gemie (eps 2-12)']","['""scaPEGoat"" by SawanoHiroyuki[nZk]:Yosh (eps 2-12)']",23.0,2015.0
1689,Byousoku 5 Centimeter,5 Centimeters Per Second,秒速５センチメートル,"Five Centimeters Per Second, Byousoku 5 Centimeter - a chain of short stories about their distance, 5 Centimetres Per Second, 5 cm per second",https://myanimelist.cdn-dena.com/images/anime/6/73426.jpg,Movie,Original,3,Finished Airing,False,"Mar 3, 2007","{'from': '2007-03-03', 'to': '2007-03-03'}",22 min. per ep.,PG-13 - Teens 13 or older,7.95,280982,610.0,96,457791,7832,"Byousoku 5 Centimeter was completed on January 22, 2007. The first of three parts was available for streaming on Yahoo! Japan exclusively for its premium users between February 16 and 19. The complete film was released on March 3, 2007.The film won the 2007 Asia Pacific Screen Award for Best Animated Feature Film.",,,"{'Adaptation': [{'mal_id': 23419, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23419/Byousoku_5_Centimeter', 'title': 'Byousoku 5 Centimeter'}, {'mal_id': 34841, 'type': 'manga', 'url': 'https://myanimelist.net/manga/34841/Byousoku_5_Centimeter', 'title': 'Byousoku 5 Centimeter'}], 'Summary': [{'mal_id': 22539, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22539/One_More_Time_One_More_Chance', 'title': 'One More Time, One More Chance'}]}",,"ADV Films, Bandai Entertainment, Discotek Media, Crunchyroll",CoMix Wave Films,"Drama, Romance, Slice of Life",[],"['""One more time, one more chance"" by Masayoshi Yamazaki']",22.0,2007.0
33181,Nijiiro Days OVA,Rainbow Days OVA,虹色デイズ OVA,,https://myanimelist.cdn-dena.com/images/anime/9/83487.jpg,OVA,Manga,1,Finished Airing,False,"Sep 23, 2016","{'from': '2016-09-23', 'to': '2016-09-23'}",22 min.,PG-13 - Teens 13 or older,7.15,861,3004.0,4250,7101,6,,,,"{'Adaptation': [{'mal_id': 39291, 'type': 'manga', 'url': 'https://myanimelist.net/manga/39291/Nijiiro_Days', 'title': 'Nijiiro Days'}], 'Other': [{'mal_id': 31414, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31414/Nijiiro_Days', 'title': 'Nijiiro Days'}]}",,,Production Reed,"Comedy, Romance, School, Shoujo, Slice of Life",[],[],22.0,2016.0
127,Gate Keepers,,ゲートキーパーズ,Gatekeepers,https://myanimelist.cdn-dena.com/images/anime/12/15226.jpg,TV,Game,24,Finished Airing,False,"Apr 3, 2000 to Sep 18, 2000","{'from': '2000-04-03', 'to': '2000-09-18'}",25 min. per ep.,PG-13 - Teens 13 or older,7.04,6972,3406.0,2938,16511,52,,Spring 2000,Unknown,"{'Adaptation': [{'mal_id': 321, 'type': 'manga', 'url': 'https://myanimelist.net/manga/321/Gate_Keepers', 'title': 'Gate Keepers'}], 'Sequel': [{'mal_id': 128, 'type': 'anime', 'url': 'https://myanimelist.net/anime/128/Gate_Keepers_21', 'title': 'Gate Keepers 21'}]}",Media Factory,Geneon Entertainment USA,Gonzo,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen","['""Asu no Egao no Tameni (For the Smiles of Tomorrow)"" by Yumi Matsuzawa']","['#01: ""Asu no Egao no Tame ni (Special Version)"" by Yumi Matsuzawa (eps 1-6,24)', '#02: ""Kyou Kara Ashita E"" by Yumi Matsuzawa (eps 7-23)']",25.0,2000.0
9332,.hack//Quantum,,.hack//Quantum,,https://myanimelist.cdn-dena.com/images/anime/5/28371.jpg,OVA,Original,3,Finished Airing,False,"Jan 28, 2011 to Apr 7, 2011","{'from': '2011-01-28', 'to': '2011-04-07'}",26 min. per ep.,PG-13 - Teens 13 or older,7.29,15671,2446.0,2084,30810,71,,,,"{'Adaptation': [{'mal_id': 31397, 'type': 'manga', 'url': 'https://myanimelist.net/manga/31397/hack__Quantum_', 'title': '.hack//Quantum+'}], 'Other': [{'mal_id': 48, 'type': 'anime', 'url': 'https://myanimelist.net/anime/48/hack__Sign', 'title': '.hack//Sign'}, {'mal_id': 298, 'type': 'anime', 'url': 'https://myanimelist.net/anime/298/hack__Tasogare_no_Udewa_Densetsu', 'title': '.hack//Tasogare no Udewa Densetsu'}, {'mal_id': 873, 'type': 'anime', 'url': 'https://myanimelist.net/anime/873/hack__Roots', 'title': '.hack//Roots'}], 'Side story': [{'mal_id': 10390, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10390/hack__Quantum__Sore_ike_Bokura_no_Chimuchimu-chan', 'title': '.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!'}]}","Bandai Visual, flying DOG, Showgate, BIGLOBE",Funimation,Kinema Citrus,"Action, Adventure, Fantasy, Game, Sci-Fi",[],"['""雫 -Shizuku-"" by Yuuka Nanri']",26.0,2011.0
14293,Nerawareta Gakuen,Psychic School Wars,ねらわれた学園,,https://myanimelist.cdn-dena.com/images/anime/2/43807.jpg,Movie,Novel,1,Finished Airing,False,"Oct 19, 2012","{'from': '2012-10-19', 'to': '2012-10-19'}",1 hr. 46 min.,PG-13 - Teens 13 or older,7.18,26191,2896.0,1360,59767,148,,,,"{'Adaptation': [{'mal_id': 54799, 'type': 'manga', 'url': 'https://myanimelist.net/manga/54799/Nerawareta_Gakuen', 'title': 'Nerawareta Gakuen'}]}","Aniplex, Shochiku, Sony Music Entertainment, Bandai Namco Entertainment","Funimation, NYAV Post",Sunrise,"Sci-Fi, Romance, School","['""Giniro Hikousen (銀色飛行船)"" by supercell']","['""Sayonara no Hashi (サヨナラの橋)"" by Mayu Watanabe']",106.0,2012.0
909,Geneshaft,,ジーンシャフト,,https://myanimelist.cdn-dena.com/images/anime/8/76287.jpg,TV,Original,13,Finished Airing,False,"Apr 5, 2001 to Jun 28, 2001","{'from': '2001-04-05', 'to': '2001-06-28'}",23 min. per ep.,PG-13 - Teens 13 or older,6.45,4109,5795.0,3701,9838,11,,Spring 2001,Unknown,"{'Adaptation': [{'mal_id': 9473, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9473/Lunashaft', 'title': 'Lunashaft'}]}",Bandai Visual,Bandai Entertainment,Satelight,"Adventure, Mecha, Sci-Fi, Space","['""Shaft Drive"" by Akira Takasaki']","['#1: ""Broken Camera"" by Ji-Zo', '#2: ""The Day, Believe All Things (Storm Ray Mix)"" by Akira Takasaki (ep 13)']",23.0,2001.0
36652,Piano no Mori (TV),,ピアノの森,"Piano Forest, The Perfect World of Kai",https://myanimelist.cdn-dena.com/images/anime/1184/90334.jpg,TV,Manga,12,Currently Airing,True,"Apr 9, 2018 to ?","{'from': '2018-04-09', 'to': None}",25 min. per ep.,PG-13 - Teens 13 or older,7.19,2656,2866.0,2181,28410,30,,Spring 2018,Mondays at 00:10 (JST),"{'Adaptation': [{'mal_id': 2895, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2895/Piano_no_Mori', 'title': 'Piano no Mori'}], 'Alternative version': [{'mal_id': 2594, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2594/Piano_no_Mori', 'title': 'Piano no Mori'}]}",NHK,,Fukushima Gainax,"Adventure, Music, Comedy, Drama, School, Seinen","['""Umi e (海へ)"" by Kai Ichinose (Piano)']","['""Kaeru Basho ga Aru to Iu Koto (帰る場所があるということ)"" by Aoi Yuuki']",25.0,2018.0
3859,Top Secret: The Revelation,,秘密（トップシークレット） The Revelation,Himitsu: Top Secret - The Revelation,https://myanimelist.cdn-dena.com/images/anime/6/21702.jpg,TV,Manga,26,Finished Airing,False,"Apr 9, 2008 to Oct 1, 2008","{'from': '2008-04-09', 'to': '2008-10-01'}",22 min. per ep.,R+ - Mild Nudity,7.38,2761,2136.0,3220,13768,58,,Spring 2008,Unknown,"{'Adaptation': [{'mal_id': 4018, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4018/Top_Secret', 'title': 'Top Secret'}]}",VAP,,Madhouse,"Sci-Fi, Mystery, Police, Psychological, Shoujo","['""Kokoro Film (ココロフィルム)"" by ALvino']","['""Kemuri (煙)"" by Makichang']",22.0,2008.0
7768,Tantei Opera Milky Holmes,,探偵オペラ ミルキィホームズ,,https://myanimelist.cdn-dena.com/images/anime/10/26676.jpg,TV,Card game,12,Finished Airing,False,"Oct 7, 2010 to Dec 23, 2010","{'from': '2010-10-07', 'to': '2010-12-23'}",24 min. per ep.,PG-13 - Teens 13 or older,7.0,12635,3581.0,1983,33416,199,,Fall 2010,Unknown,"{'Side story': [{'mal_id': 10923, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10923/Tantei_Opera_Milky_Holmes__Summer_Special', 'title': 'Tantei Opera Milky Holmes: Summer Special'}], 'Sequel': [{'mal_id': 11341, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11341/Tantei_Opera_Milky_Holmes_Dai_2_Maku', 'title': 'Tantei Opera Milky Holmes Dai 2 Maku'}], 'Other': [{'mal_id': 31486, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31486/Tantei_Opera_Milky_Holmes_Movie__Gyakushuu_no_Milky_Holmes', 'title': 'Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes'}, {'mal_id': 33308, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33308/Tantei_Opera_Milky_Holmes__Fun_Fun_Party_Night♪_-_Ken_to_Janet_no_Okurimono', 'title': 'Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono'}]}","Sotsu, Lantis, Pony Canyon, Dwango, Bushiroad, Good Smile Company, Chrono Gear Creative",,J.C.Staff,"Comedy, Super Power, Mystery","['""Seikai wa Hitotsu! Janai!! (正解はひとつ！じゃない！！)"" by Milky Holmes']","['""Honnou no Doubt (本能のDOUBT)"" by Faylan']",24.0,2010.0
10389,Momo e no Tegami,A Letter to Momo,ももへの手紙,Momo e no Tegami,https://myanimelist.cdn-dena.com/images/anime/2/43557.jpg,Movie,Original,1,Finished Airing,False,"Sep 10, 2011","{'from': '2011-09-10', 'to': '2011-09-10'}",2 hr.,G - All Ages,7.73,18885,1046.0,1699,43096,103,"The Toronto International Film Festival hosted the world premiere of A Letter to Momo (Momo e no Tegami) anime film as part of the September 8-18, 2011 event&#039;s TIFF Kids program. During the 14th Future Film Festival, held in Italy during 2012, the film won the Future Film Platinum Grand Prize. It also won the 2012 Asia Pacific Screen Award for Best Animated Feature Film.",,,"{'Adaptation': [{'mal_id': 47717, 'type': 'manga', 'url': 'https://myanimelist.net/manga/47717/Momo_e_no_Tegami', 'title': 'Momo e no Tegami'}]}","Bandai Visual, OLM, Kadokawa Shoten, HoriPro, Mainichi Broadcasting System, TBS, CBC, RCC Chugoku Broadcasting, Kadokawa Pictures Japan, Yahoo! Japan, Tokyu Recreation, East Japan Marketing &amp; Communications, Mainichi Shimbun","NYAV Post, GKIDS",Production I.G,"Supernatural, Drama",[],"['""Uruwashimahoroba ~Utsukushiki Basho~ (ウルワシマホロバ～美しき場所～)"" by Yuuko Hara']",120.0,2011.0
2952,Final Fantasy VII: Advent Children Complete,,ファイナルファンタジーVII アドベントチルドレンコンプリート,Final Fantasy 7: Advent Children Complete,https://myanimelist.cdn-dena.com/images/anime/6/63573.jpg,OVA,Game,1,Finished Airing,False,"Apr 16, 2009","{'from': '2009-04-16', 'to': '2009-04-16'}",2 hr. 6 min.,PG-13 - Teens 13 or older,8.09,59254,444.0,921,92867,695,,,,"{'Alternative version': [{'mal_id': 317, 'type': 'anime', 'url': 'https://myanimelist.net/anime/317/Final_Fantasy_VII__Advent_Children', 'title': 'Final Fantasy VII: Advent Children'}], 'Side story': [{'mal_id': 6151, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6151/Final_Fantasy_VII__On_the_Way_to_a_Smile_-_Episode__Denzel', 'title': 'Final Fantasy VII: On the Way to a Smile - Episode: Denzel'}]}",,,Square Enix,"Action, Fantasy, Super Power",[],"['""Safe and Sound"" by Kyosuke Himuro & Gerard Way']",126.0,2009.0
33391,Red Ash: Gearworld,,Red Ash -GEARWORLD-,"Wakate Animator Ikusei Project, 2017 Young Animator Training Project, Anime Tamago, Red Ash: Magicicada",https://myanimelist.cdn-dena.com/images/anime/2/80222.jpg,Movie,Game,1,Finished Airing,False,"Mar 11, 2017","{'from': '2017-03-11', 'to': '2017-03-11'}",23 min.,G - All Ages,5.7,257,8005.0,7609,1395,1,,,,"{'Other': [{'mal_id': 33388, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33388/Charanpo_Land_no_Bouken', 'title': 'Charanpo Land no Bouken'}, {'mal_id': 33389, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33389/Genbanojou', 'title': 'Genbanojou'}, {'mal_id': 33390, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33390/Zunda_Horizon', 'title': 'Zunda Horizon'}]}",,,Studio 4°C,"Action, Sci-Fi",[],[],23.0,2017.0
2391,SD Gundam Force,,SDガンダムフォース,Superior Defender Gundam Force,https://myanimelist.cdn-dena.com/images/anime/11/34845.jpg,TV,Original,52,Finished Airing,False,"Jan 7, 2004 to Dec 29, 2004","{'from': '2004-01-07', 'to': '2004-12-29'}",25 min. per ep.,PG-13 - Teens 13 or older,5.49,2361,8394.0,4640,5665,7,,Winter 2004,Wednesdays at 18:00 (JST),"{'Parent story': [{'mal_id': 80, 'type': 'anime', 'url': 'https://myanimelist.net/anime/80/Mobile_Suit_Gundam', 'title': 'Mobile Suit Gundam'}]}","Bandai Visual, Sotsu, TV Tokyo Music",Bandai Entertainment,Sunrise,"Adventure, Comedy, Fantasy, Mecha","['#1: ""Sunrise"" by Puffy AmiYumi (eps 1-13)', '#2: ""Love & Peace"" by Little by Little (eps 14-26)', '#3: ""Taiyou ni Kogarete"" by Harebare (eps 27-52)']","['#1: ""Shinjiru Chikara"" by Whiteberry (eps 1-13)', '#2: ""Kokoro Odoru"" by nobodyknows+ (eps 14-26)', '#3: ""Kimi to Boku"" by I WiSH (eps 27-38)', '#4: ""Koishikute..."" by Les.R (eps 39-52)']",25.0,2004.0
34474,Tsukipro The Animation,,TSUKIPRO THE ANIMATION,,https://myanimelist.cdn-dena.com/images/anime/4/88060.jpg,TV,Music,13,Finished Airing,False,"Oct 4, 2017 to Dec 27, 2017","{'from': '2017-10-04', 'to': '2017-12-27'}",23 min. per ep.,PG-13 - Teens 13 or older,6.72,1615,4681.0,3853,8973,65,,Fall 2017,Wednesdays at 22:30 (JST),"{'Alternative version': [{'mal_id': 33037, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33037/Tsukiuta_The_Animation', 'title': 'Tsukiuta. The Animation'}], 'Sequel': [{'mal_id': 37008, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37008/Tsukipro_The_Animation_2nd_Season', 'title': 'Tsukipro The Animation 2nd Season'}]}","Studio Pierrot, Movic, Bandai Namco Entertainment, Docomo Anime Store, AZ Creative",,PRA,Music,"['#1: ""Burny!!!"" by SolidS (eps 1, 5, 9)', '#2: ""Aliel (エリアル -ALIEL-)"" by SOARA (eps 2, 6, 10)', '#3: ""Because you are"" by QUELL (eps 3, 7, 11)', '#4: ""Mahou no Kizuna (魔法のキズナ)"" by Growth (eps 4, 8, 12)']","['#01: ""Ouka Ranman (桜花爛漫)"" by SolidS', '#02: ""FRIEND"" by SOARA', '#03: ""Chiisana Sekai (小さな世界)"" by QUELL', '#04: ""one day..."" by Growth', '#05: ""Back On Track"" by SolidS', '#06: ""Startline ~Boys, Be Mighty (スタートライン～Boys, Be Mighty~)"" by SOARA', '#07: ""Above the best"" by QUELL', '#08: ""Parallel Lineage (パラレル・リネージュ)"" by Growth', '#09: ""Unmei wo Koeru &#039;Venga&#039; (運命を越える ""Venga"")"" by SolidS', '#10: ""Mirai e no Okurimono (未来への贈り物)"" by SOARA', '#11: ""Arigatou (ありがとう)"" by QUELL', '#12: ""Hidamari ni Saku (陽だまりに咲く)"" by Growth', '#13: ""DearDreamer,"" by SolidS, SOARA, QUELL, Growth']",23.0,2017.0
8876,Koe de Oshigoto! The Animation,Koe de Oshigoto!,こえでおしごと! The ANIMATION,Working with Voice!,https://myanimelist.cdn-dena.com/images/anime/5/25524.jpg,OVA,Manga,2,Finished Airing,False,"Nov 17, 2010 to May 11, 2011","{'from': '2010-11-17', 'to': '2011-05-11'}",30 min. per ep.,R+ - Mild Nudity,7.05,34082,3373.0,1188,69073,121,"North American distributor Media Blasters offered replacement copies of the Koe de Oshigoto! DVDs due to an issue that caused the anime to loop back to the menu. The distributor had originally planned to have the anime officially dubbed, but later cancelled these plans. The release of the second episode DVD was postponed twice, coming out over a year after the first.",,,"{'Adaptation': [{'mal_id': 10837, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10837/Koe_de_Oshigoto', 'title': 'Koe de Oshigoto!'}]}",Pony Canyon,Media Blasters,Studio Gokumi,"Comedy, Ecchi, Seinen","['""Koi no Mahou (恋の魔法)"" by MAKO & Ayano Ishikawa']","['""Kuchibiru Chakku (くちびるチャック)"" by MAKO, Juri Nagatsuma, Maina Shimagata']",30.0,2010.0
33035,"Yuyushiki: Komarasetari, Komarasaretari",,ゆゆ式 OVA『困らせたり、困らされたり』,Yuyushiki Special,https://myanimelist.cdn-dena.com/images/anime/7/90116.jpg,OVA,4-koma manga,1,Finished Airing,False,"Feb 22, 2017","{'from': '2017-02-22', 'to': '2017-02-22'}",27 min.,PG-13 - Teens 13 or older,7.4,2723,2057.0,4294,6874,9,,,,"{'Adaptation': [{'mal_id': 45353, 'type': 'manga', 'url': 'https://myanimelist.net/manga/45353/Yuyushiki', 'title': 'Yuyushiki'}], 'Parent story': [{'mal_id': 15911, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15911/Yuyushiki', 'title': 'Yuyushiki'}]}",,,Kinema Citrus,"Slice of Life, Comedy, School","['""Kirameki! no Hi (きらめきっ！の日)"" by Jouhoushori-bu (Rumi Ookubo, Risa Taneda, Minami Tsuda)']","['""Aozora no Tsukurikata (青空のつくりかた)"" by Jouhoushori-bu (Rumi Ookubo, Risa Taneda, Minami Tsuda)']",27.0,2017.0
2382,Firestorm,,FIRESTORM　ファイアーストーム,,https://myanimelist.cdn-dena.com/images/anime/11/6090.jpg,TV,Original,26,Finished Airing,False,"Apr 6, 2003 to Sep 28, 2003","{'from': '2003-04-06', 'to': '2003-09-28'}",25 min. per ep.,None,5.83,115,7726.0,8678,805,1,,Spring 2003,Sundays at 09:00 (JST),[],"Madhouse, TV Tokyo",Enoki Films,Trans Arts,"Action, Military, Sci-Fi, Adventure, Mecha","['""Stormy Love"" by the NaB&#039;s']","['#1: ""Kimi to Ita Chikyuu (君といた地球)"" by The NaB&#039;s (eps 1-13)', '#2: ""RE-SET"" by TAKUI (eps 14-26)']",25.0,2003.0
189,Love Hina,Love Hina,ラブひな,,https://myanimelist.cdn-dena.com/images/anime/1/189.jpg,TV,Manga,24,Finished Airing,False,"Apr 19, 2000 to Sep 27, 2000","{'from': '2000-04-19', 'to': '2000-09-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.24,100916,2656.0,425,182784,1439,The series was awarded the Anime Product of the Year in 2002 by ICV2.,Spring 2000,Unknown,"{'Adaptation': [{'mal_id': 16, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16/Love_Hina', 'title': 'Love Hina'}], 'Sequel': [{'mal_id': 190, 'type': 'anime', 'url': 'https://myanimelist.net/anime/190/Love_Hina_Again', 'title': 'Love Hina Again'}], 'Side story': [{'mal_id': 191, 'type': 'anime', 'url': 'https://myanimelist.net/anime/191/Love_Hina_Christmas_Special__Silent_Eve', 'title': 'Love Hina Christmas Special: Silent Eve'}, {'mal_id': 192, 'type': 'anime', 'url': 'https://myanimelist.net/anime/192/Love_Hina_Haru_Special__Kimi_Sakura_Chiru_Nakare', 'title': 'Love Hina Haru Special: Kimi Sakura Chiru Nakare!!'}, {'mal_id': 963, 'type': 'anime', 'url': 'https://myanimelist.net/anime/963/Love_Hina__Motoko_no_Sentaku_Koi_ka_Ken_Naku_na', 'title': 'Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""'}], 'Summary': [{'mal_id': 3247, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3247/Love_Hina_Final_Selection', 'title': 'Love Hina Final Selection'}]}","Production I.G, TV Tokyo, Yomiko Advertising, King Records, Audio Tanaka","Funimation, Bandai Entertainment",Xebec,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life","['""Sakura Saku"" by Megumi Hayashibara']","['""Hajimari wa Kokokara"" by Megumi Hayashibara (ep 24)', '""Kimi Sae Ireba"" by Megumi Hayashibara (eps 1-23)']",23.0,2000.0
878,Zegapain,Zegapain,ゼーガペイン,,https://myanimelist.cdn-dena.com/images/anime/6/76949.jpg,TV,Original,26,Finished Airing,False,"Apr 6, 2006 to Sep 28, 2006","{'from': '2006-04-06', 'to': '2006-09-28'}",23 min. per ep.,PG-13 - Teens 13 or older,7.42,8079,1957.0,2382,24621,148,,Spring 2006,Thursdays at 18:00 (JST),"{'Alternative version': [{'mal_id': 33048, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33048/Zegapain_ADP', 'title': 'Zegapain ADP'}]}","TV Tokyo, Dentsu, Atelier Musa","Bandai Entertainment, Sentai Filmworks",Sunrise,"Action, Mecha, Romance, Sci-Fi","['#1: ""Kimi e Mukau Hikari (キミヘ ムカウ ヒカリ)"" by Akino Arai (eps 2-25)']","['#1: ""Little Goodbye (リトルグッバイ)"" by Rocky Chack (eps 1-9, 11-21, 23-25)', '#2: ""And You"" by Rocky Chack (ep 10)', '#3: ""Last Blue (ラストブルー)"" by Rocky Chack (ep 22)', '#4: ""Kimi e Mukau Hikari ( キミヘ ムカウ ヒカリ)"" by Akino Arai (ep 26)']",23.0,2006.0
330,Midori no Hibi,Midori Days,美鳥の日々,My Days With Midori,https://myanimelist.cdn-dena.com/images/anime/13/56961.jpg,TV,Manga,13,Finished Airing,False,"Apr 4, 2004 to Jun 27, 2004","{'from': '2004-04-04', 'to': '2004-06-27'}",24 min. per ep.,R+ - Mild Nudity,7.39,61396,2077.0,801,107942,505,,Spring 2004,Unknown,"{'Adaptation': [{'mal_id': 572, 'type': 'manga', 'url': 'https://myanimelist.net/manga/572/Midori_no_Hibi', 'title': 'Midori no Hibi'}]}","Bandai Visual, Lantis","Media Blasters, NYAV Post",Studio Pierrot,"Comedy, Drama, Romance, Ecchi, Shounen","['""Sentimental"" by CooRie']","['#1: ""Mousukoshi... Mousukoshi"" by Saori Atsumi (eps 1-12)', '#2: ""Sentimental"" by CooRie (ep 13)']",24.0,2004.0
14811,GJ-bu,GJ Club,GJ部,Good Job-bu,https://myanimelist.cdn-dena.com/images/anime/10/45995.jpg,TV,Light novel,12,Finished Airing,False,"Jan 10, 2013 to Mar 28, 2013","{'from': '2013-01-10', 'to': '2013-03-28'}",23 min. per ep.,PG-13 - Teens 13 or older,7.44,49700,1846.0,782,110782,612,,Winter 2013,Unknown,"{'Adaptation': [{'mal_id': 47811, 'type': 'manga', 'url': 'https://myanimelist.net/manga/47811/GJ-bu', 'title': 'GJ-bu'}], 'Sequel': [{'mal_id': 21635, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21635/GJ-bu', 'title': 'GJ-bu@'}]}","VAP, DAX Production, Nippon Television Network",,Doga Kobo,"Comedy, School, Slice of Life","['""Mousou★Koukan Nikki (もうそう★こうかんにっき)"" by Otome Shinto']","['#1: ""I wish: Tokimeki no Mahou (I wish 〜ときめきの魔法〜)"" by Mao Amatsuka (Maaya Uchida) & Megumi Amatsuka (Yume Miyamoto) (eps 1-2)', '#2: ""balance unbalance: Hontou no Watashi (balance unbalance 〜ホントウ ノ ワタシ〜)"" by Shion Sumeragi (Suzuko Mimori) (eps 3-4)', '#3: ""Purely Sky: Watashi Dake no Sora (Purely Sky 〜私だけの空〜)"" by Kirara Bernstein (Chika Arakawa) (eps 5-6)', '#4: ""Hashiridasou! (走り出そう!)"" by Mao Amatsuka (Maaya Uchida), Shion Sumeragi (Suzuko Mimori), Megumi Amatsuka (Yume Miyamoto), Kirara Bernstein (Chika Arakawa) (eps 7-12)']",23.0,2013.0
29,Zipang,,ジパング,,https://myanimelist.cdn-dena.com/images/anime/13/75740.jpg,TV,Manga,26,Finished Airing,False,"Oct 8, 2004 to Apr 1, 2005","{'from': '2004-10-08', 'to': '2005-04-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.54,4155,1546.0,3432,11799,108,,Fall 2004,Unknown,"{'Adaptation': [{'mal_id': 191, 'type': 'manga', 'url': 'https://myanimelist.net/manga/191/Zipang', 'title': 'Zipang'}]}","Marvelous, TBS",Geneon Entertainment USA,Studio Deen,"Action, Military, Sci-Fi, Historical, Drama, Seinen","['""Rashinban (羅針盤)"" by AUDIO RULEZ']","['""Kimi wo Miteiru (君を見ている)"" by BEGIN']",24.0,2004.0
