anime_id,pred_score,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
959,7.207686342801677,Shin Chou Kyou Ryo: Condor Hero,The Legend of Condor Hero,神鵰侠侶 コンドルヒーロー,Shen Diao Xia Lu,https://myanimelist.cdn-dena.com/images/anime/11/56623.jpg,TV,Novel,26,Finished Airing,False,"Apr 11, 2001 to Oct 28, 2002","{'from': '2001-04-11', 'to': '2002-10-28'}",24 min. per ep.,PG-13 - Teens 13 or older,7.49,1977,1677.0,4518,6033,30,,Spring 2001,Unknown,"{'Sequel': [{'mal_id': 960, 'type': 'anime', 'url': 'https://myanimelist.net/anime/960/Shin_Chou_Kyou_Ryo__Condor_Hero_II', 'title': 'Shin Chou Kyou Ryo: Condor Hero II'}]}",Jade Animation,,Nippon Animation,"Adventure, Drama, Historical, Romance","['""Yuu"" by NoR']","['""blása"" by Yae']",24.0,2001.0
33988,7.207669527203528,Demi-chan wa Kataritai,Interviews With Monster Girls,亜人ちゃんは語りたい,Ajin-chan wa Kataritai,https://myanimelist.cdn-dena.com/images/anime/8/83417.jpg,TV,Manga,12,Finished Airing,False,"Jan 8, 2017 to Mar 26, 2017","{'from': '2017-01-08', 'to': '2017-03-26'}",23 min. per ep.,PG-13 - Teens 13 or older,7.76,93996,963.0,436,180481,812,,Winter 2017,Sundays at 00:00 (JST),"{'Adaptation': [{'mal_id': 82745, 'type': 'manga', 'url': 'https://myanimelist.net/manga/82745/Demi-chan_wa_Kataritai', 'title': 'Demi-chan wa Kataritai'}], 'Sequel': [{'mal_id': 35823, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35823/Demi-chan_wa_Kataritai__Demi-chan_no_Natsuyasumi', 'title': 'Demi-chan wa Kataritai: Demi-chan no Natsuyasumi'}]}","Aniplex, Kodansha, Kanetsu Co., LTD.",Funimation,A-1 Pictures,"Comedy, Vampire, Fantasy, School, Seinen","['""Original. (オリジナル。)"" by TrySail']","['""Fairy Tale (フェアリーテイル)"" by Sangatsu no Phantasia']",23.0,2017.0
21105,7.2076439963710115,Love Stage!!,Love Stage!!,LOVE STAGE!!,,https://myanimelist.cdn-dena.com/images/anime/11/76599.jpg,TV,Manga,10,Finished Airing,False,"Jul 10, 2014 to Sep 11, 2014","{'from': '2014-07-10', 'to': '2014-09-11'}",23 min. per ep.,PG-13 - Teens 13 or older,7.62,66027,1301.0,721,118982,1332,"Love Stage!! covers the events of the first 15 chapters of the manga. Crunchyroll licensed Love Stage!! to be streamed in North America, Latin America, Europe and Africa.",Summer 2014,Thursdays at 01:05 (JST),"{'Adaptation': [{'mal_id': 25081, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25081/Love_Stage', 'title': 'Love Stage!!'}], 'Side story': [{'mal_id': 23441, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23441/Love_Stage__Chotto_Janakutte', 'title': 'Love Stage!!: Chotto Janakutte'}]}",Kadokawa Shoten,Sentai Filmworks,J.C.Staff,"Comedy, Romance, Shounen Ai","['""LΦVEST"" by SCREEN mode']","['""CLICK YOUR HEART!!"" by Kazutomi Yamamoto']",23.0,2014.0
1485,7.207632172435647,Akachan to Boku,Baby and Me,赤ちゃんと僕,Aka-chan to Boku,https://myanimelist.cdn-dena.com/images/anime/2/49693.jpg,TV,Manga,35,Finished Airing,False,"Jul 11, 1996 to Mar 26, 1997","{'from': '1996-07-11', 'to': '1997-03-26'}",25 min. per ep.,G - All Ages,7.98,4345,576.0,3507,11219,82,,Summer 1996,Wednesdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 76, 'type': 'manga', 'url': 'https://myanimelist.net/manga/76/Akachan_to_Boku', 'title': 'Akachan to Boku'}]}","TV Tokyo, Youmex, Yomiuri Advertising",,Studio Pierrot,"Comedy, Drama, Shoujo","['#01: ""B.B.B. (Be Bad Boy)"" by Kenji Kohashi', '#02: ""Love Affair"" by Platinum Peppers Family']","['#01: ""You"" by Sachiko Kumagai', '#02: ""Rouge ni Naritai"" by Miyuki Kajitani']",25.0,1996.0
14713,7.207555916136918,Kamisama Hajimemashita,Kamisama Kiss,神様はじめました,,https://myanimelist.cdn-dena.com/images/anime/3/85429.jpg,TV,Manga,13,Finished Airing,False,"Oct 2, 2012 to Dec 25, 2012","{'from': '2012-10-02', 'to': '2012-12-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.14,138954,383.0,259,266342,6387,,Fall 2012,Tuesdays at 02:05 (JST),"{'Adaptation': [{'mal_id': 8157, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8157/Kamisama_Hajimemashita', 'title': 'Kamisama Hajimemashita'}], 'Sequel': [{'mal_id': 18661, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18661/Kamisama_Hajimemashita_OVA', 'title': 'Kamisama Hajimemashita OVA'}, {'mal_id': 25681, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25681/Kamisama_Hajimemashita◎', 'title': 'Kamisama Hajimemashita◎'}]}","TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production",Funimation,TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo","['""Kamisama Hajimemashita (神様はじめました)"" by Hanae']","['#1: ""Kamisama Onegai (神様お願い)"" by Hanae (eps 1-9, 11-13)', '#2: ""Kamisama Onegai Datenshi☆Mix (「神様お願い」堕天使☆Mix) by KURAMA (Daisuke Kishio) featuring Hanae (ep 10)']",24.0,2012.0
185,7.2075537523474615,Initial D First Stage,Initial D First Stage,頭文字〈イニシャル〉D,ID,https://myanimelist.cdn-dena.com/images/anime/13/6801.jpg,TV,Manga,26,Finished Airing,False,"Apr 19, 1998 to Dec 6, 1998","{'from': '1998-04-19', 'to': '1998-12-06'}",25 min. per ep.,PG-13 - Teens 13 or older,8.28,60560,256.0,745,115355,3395,"A sizable number of racing games based on the franchise were released for arcades, home consoles, handhelds and PC. Japan&#039;s Avex Inc. and Hong Kong&#039;s Media Asia Group co-produced a live-action film based on Initial D. It was released on Jun 23, 2005 across Asia. While the film deviated considerably from the original story, it was nominated for multiple awards and won many of them, at the Hong Kong Film Awards and Golden Horse Awards.",Spring 1998,Tuesdays at 00:00 (JST),"{'Adaptation': [{'mal_id': 375, 'type': 'manga', 'url': 'https://myanimelist.net/manga/375/Initial_D', 'title': 'Initial D'}], 'Sequel': [{'mal_id': 186, 'type': 'anime', 'url': 'https://myanimelist.net/anime/186/Initial_D_Second_Stage', 'title': 'Initial D Second Stage'}], 'Summary': [{'mal_id': 821, 'type': 'anime', 'url': 'https://myanimelist.net/anime/821/Initial_D_Battle_Stage', 'title': 'Initial D Battle Stage'}, {'mal_id': 12725, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12725/Initial_D__Project_D_to_the_Next_Stage_-_Project_D_e_Mukete', 'title': 'Initial D: Project D to the Next Stage - Project D e Mukete'}, {'mal_id': 19613, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19613/New_Initial_D_Movie__Legend_1_-_Kakusei', 'title': 'New Initial D Movie: Legend 1 - Kakusei'}]}","OB Planning, Fuji TV","Funimation, TOKYOPOP","Studio Gallop, Studio Comet","Action, Cars, Drama, Seinen, Sports","['#1: ""Around the World"" by m.o.v.e (eps 1-19)', '#2: ""Break in 2 the Nite"" by m.o.v.e (eps 20-26)']","['#1: ""Rage Your Dream"" by m.o.v.e (eps 1-14)', '#2: ""Kiseki no Hana (Flower of Miracles)"" by Galla (eps 15-26)']",25.0,1998.0
1096,7.207545601702976,Kidou Keisatsu Patlabor 2 the Movie,Mobile Police Patlabor 2: The Movie,機動警察パトレイバー2 the Movie,,https://myanimelist.cdn-dena.com/images/anime/6/74764.jpg,Movie,Original,1,Finished Airing,False,"Aug 7, 1993","{'from': '1993-08-07', 'to': '1993-08-07'}",1 hr. 48 min.,PG-13 - Teens 13 or older,7.85,7560,794.0,2998,15755,253,The film won the 1993 Mainichi Film Award for animation.,,,"{'Prequel': [{'mal_id': 1095, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1095/Kidou_Keisatsu_Patlabor_the_Movie', 'title': 'Kidou Keisatsu Patlabor the Movie'}], 'Sequel': [{'mal_id': 1290, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1290/WXIII_Kidou_Keisatsu_Patlabor', 'title': 'WXIII Kidou Keisatsu Patlabor'}], 'Other': [{'mal_id': 33741, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33741/Kidou_Keisatsu_Patlabor__Reboot', 'title': 'Kidou Keisatsu Patlabor: Reboot'}]}","Bandai Visual, VAP, Shochiku, Tohokushinsha Film Corporation","Maiden Japan, Bandai Visual USA","Production I.G, Production Reed","Sci-Fi, Mystery, Police, Drama, Mecha",[],[],108.0,1993.0
35222,7.207539153357791,Gakuen Babysitters,School Babysitters,学園ベビーシッターズ,,https://myanimelist.cdn-dena.com/images/anime/8/89978.jpg,TV,Manga,12,Finished Airing,False,"Jan 7, 2018 to Mar 25, 2018","{'from': '2018-01-07', 'to': '2018-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.91,20271,675.0,1493,52214,371,,Winter 2018,Sundays at 23:00 (JST),"{'Adaptation': [{'mal_id': 16922, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16922/Gakuen_Babysitters', 'title': 'Gakuen Babysitters'}]}","Bandai Visual, Lantis, Nihon Ad Systems, Hakusensha, Banpresto, Marui Group",,Brain&#039;s Base,"Comedy, School, Shoujo, Slice of Life","['""Endless happy world"" by Daisuke Ono']","['""Oshiete yo (おしえてョ)"" by Hyorotto Danshi (ひょろっと男子) (Koutarou Nishiyama & Yuuichirou Umehara)']",23.0,2018.0
2594,7.207535186529974,Piano no Mori,,ピアノの森 The Perfect World of Kai,"The Perfect World of Kai, Piano Forest",https://myanimelist.cdn-dena.com/images/anime/9/45012.jpg,Movie,Manga,1,Finished Airing,False,"Jul 21, 2007","{'from': '2007-07-21', 'to': '2007-07-21'}",1 hr. 40 min.,G - All Ages,7.81,14631,864.0,1908,35921,95,,,,"{'Adaptation': [{'mal_id': 2895, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2895/Piano_no_Mori', 'title': 'Piano no Mori'}], 'Alternative version': [{'mal_id': 36652, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36652/Piano_no_Mori_TV', 'title': 'Piano no Mori (TV)'}]}","Sony Music Entertainment, Cyclone Graphics inc",,Madhouse,"Adventure, Music, Comedy, Drama, School, Seinen",[],"['""Moonshine~Tsukiakari~"" by Nao Matsushita']",100.0,2007.0
909,7.207530280129743,Geneshaft,,ジーンシャフト,,https://myanimelist.cdn-dena.com/images/anime/8/76287.jpg,TV,Original,13,Finished Airing,False,"Apr 5, 2001 to Jun 28, 2001","{'from': '2001-04-05', 'to': '2001-06-28'}",23 min. per ep.,PG-13 - Teens 13 or older,6.45,4109,5795.0,3701,9838,11,,Spring 2001,Unknown,"{'Adaptation': [{'mal_id': 9473, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9473/Lunashaft', 'title': 'Lunashaft'}]}",Bandai Visual,Bandai Entertainment,Satelight,"Adventure, Mecha, Sci-Fi, Space","['""Shaft Drive"" by Akira Takasaki']","['#1: ""Broken Camera"" by Ji-Zo', '#2: ""The Day, Believe All Things (Storm Ray Mix)"" by Akira Takasaki (ep 13)']",23.0,2001.0
771,7.207473571116852,Ginyuu Mokushiroku Meine Liebe Wieder,,吟遊黙示録マイネリーベ ヴィーダー,Meine Liebe Wieder,https://myanimelist.cdn-dena.com/images/anime/5/75548.jpg,TV,Visual novel,13,Finished Airing,False,"Jan 22, 2006 to Apr 13, 2006","{'from': '2006-01-22', 'to': '2006-04-13'}",24 min. per ep.,PG-13 - Teens 13 or older,6.78,1796,4395.0,4683,5552,11,,Winter 2006,Unknown,"{'Adaptation': [{'mal_id': 3268, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3268/Meine_Liebe__Eien_Naru_Traumerei', 'title': 'Meine Liebe: Eien Naru Traumerei'}], 'Prequel': [{'mal_id': 336, 'type': 'anime', 'url': 'https://myanimelist.net/anime/336/Ginyuu_Mokushiroku_Meine_Liebe', 'title': 'Ginyuu Mokushiroku Meine Liebe'}]}","Geneon Universal Entertainment, Marvelous",,Bee Train,"Drama, Fantasy, Shoujo","['""Akatsuki"" by alice nine.']","['""Ikuoku no Chandelier"" by alice nine.']",24.0,2006.0
32370,7.20743169559491,D.Gray-man Hallow,D.Gray-man HALLOW,ディー・グレイマン ハロー,,https://myanimelist.cdn-dena.com/images/anime/12/80766.jpg,TV,Manga,13,Finished Airing,False,"Jul 5, 2016 to Sep 27, 2016","{'from': '2016-07-05', 'to': '2016-09-27'}",24 min. per ep.,R - 17+ (violence & profanity),7.92,40618,655.0,795,108764,825,"D.Gray-man Hallow is based on Katsura Hoshino&#039;s manga series of the same title and adapts chapters 165 to 208 from the 17th to 23rd volumes. The anime was not released on Blu-ray or DVD. The first volumes were scheduled to start release in September 2016, but were indefinitely delayed to improve their quality. The release was later cancelled in March 2017.",Summer 2016,Tuesdays at 01:35 (JST),"{'Adaptation': [{'mal_id': 24, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24/DGray-man', 'title': 'D.Gray-man'}], 'Prequel': [{'mal_id': 1482, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1482/DGray-man', 'title': 'D.Gray-man'}]}","TV Tokyo, Aniplex, Dentsu, Shueisha",Funimation,TMS Entertainment,"Action, Adventure, Super Power, Demons, Shounen","['""Key -bring it on, my Destiny-"" by Lenny code fiction']","['""Lotus Pain"" by Mashiro Ayano']",24.0,2016.0
18195,7.207420101886847,Little Busters!: Refrain,Little Busters! ~Refrain~,リトルバスターズ！～Refrain～,LB!: Refrain,https://myanimelist.cdn-dena.com/images/anime/10/55049.jpg,TV,Visual novel,13,Finished Airing,False,"Oct 5, 2013 to Dec 28, 2013","{'from': '2013-10-05', 'to': '2013-12-28'}",24 min. per ep.,PG-13 - Teens 13 or older,8.32,47635,221.0,901,95604,1649,,Fall 2013,Unknown,"{'Adaptation': [{'mal_id': 55065, 'type': 'manga', 'url': 'https://myanimelist.net/manga/55065/Little_Busters__End_of_Refrain', 'title': 'Little Busters!: End of Refrain'}], 'Prequel': [{'mal_id': 13655, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13655/Little_Busters', 'title': 'Little Busters!'}], 'Side story': [{'mal_id': 20517, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20517/Little_Busters__EX', 'title': 'Little Busters!: EX'}]}","Warner Bros., Showgate",Sentai Filmworks,J.C.Staff,"Comedy, Drama, Romance, School, Slice of Life, Supernatural","['""Boys be Smile"" by Suzuyu (鈴湯) (eps 1-9, 11-13)']","['#1: ""Kimi to no Nakushi Mono (君とのなくしもの)"" by Ayaka Kitazawa (北沢綾香) (eps 1-2, 4-5, 7, 12)', '#2: ""Song for friends"" by Rita (eps 3, 8-9)', '#3: ""Hanabi"" by Lia (ep 6)', '#4: ""Boys be Smile"" by Suzuyu (鈴湯) (ep 10)', '#5: ""Haruka Kanata (遥か彼方)"" by Rita (ep 11)', '#6: ""Little Busters! -Little Jumper Ver.-"" by Rita (ep 13)']",24.0,2013.0
1508,7.207410833376847,Sci-fi Harry,Sci-fi Harry,サイファイハリー,,https://myanimelist.cdn-dena.com/images/anime/9/57605.jpg,TV,Manga,20,Finished Airing,False,"Oct 6, 2000 to Mar 23, 2001","{'from': '2000-10-06', 'to': '2001-03-23'}",25 min. per ep.,R - 17+ (violence & profanity),6.3,1671,6411.0,4545,5988,15,,Fall 2000,Saturdays at 02:09 (JST),"{'Adaptation': [{'mal_id': 18924, 'type': 'manga', 'url': 'https://myanimelist.net/manga/18924/Sci-Fi_Harry', 'title': 'Sci-Fi Harry'}]}","TV Asahi, Nagoya TV Housou",Super Techno Arts,APPP,"Drama, Horror, Sci-Fi","['""Mysterious"" by Janne da Arc']","['""Ai wo Shiru ni wa Hayasugita no ka"" by LUCA']",25.0,2000.0
7578,7.207338155004677,Gokinjo Monogatari the Movie,Neighborhood Story The Movie,ご近所物語 (1996),Gokinjyo Monogatari (1996),https://myanimelist.cdn-dena.com/images/anime/11/21012.jpg,Movie,Original,1,Finished Airing,False,"Mar 2, 1996","{'from': '1996-03-02', 'to': '1996-03-02'}",30 min.,G - All Ages,6.55,462,5405.0,7302,1619,2,,,,"{'Alternative version': [{'mal_id': 852, 'type': 'anime', 'url': 'https://myanimelist.net/anime/852/Gokinjo_Monogatari', 'title': 'Gokinjo Monogatari'}]}",,,Toei Animation,"Comedy, Drama, Romance",[],"['""Sunao ni Natte (素直になって)"" by Rumi Shishido']",30.0,1996.0
1366,7.207303957251733,Detective Conan Movie 07: Crossroad in the Ancient Capital,,名探偵コナン 迷宮の十字路(クロスロード),Meitantei Conan: Meikyuu no Crossroad,https://myanimelist.cdn-dena.com/images/anime/10/20984.jpg,Movie,Manga,1,Finished Airing,False,"Apr 19, 2003","{'from': '2003-04-19', 'to': '2003-04-19'}",1 hr. 48 min.,PG-13 - Teens 13 or older,7.96,16983,593.0,2192,28158,26,,,,"{'Parent story': [{'mal_id': 235, 'type': 'anime', 'url': 'https://myanimelist.net/anime/235/Detective_Conan', 'title': 'Detective Conan'}]}",,,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen",[],"['""Time after time ～花舞う街で～"" by Mai Kuraki']",108.0,2003.0
34374,7.207299168373239,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,,結城友奈は勇者である -鷲尾須美の章- 第１章「ともだち」,Yuki Yuna Is A Hero: Washio Sumi Chapter 1 - Friends,https://myanimelist.cdn-dena.com/images/anime/5/86481.jpg,Movie,Light novel,1,Finished Airing,False,"Mar 18, 2017","{'from': '2017-03-18', 'to': '2017-03-18'}",48 min.,PG-13 - Teens 13 or older,7.6,2711,1365.0,4017,8057,13,,,,"{'Alternative version': [{'mal_id': 34284, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34284/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou', 'title': 'Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou'}], 'Sequel': [{'mal_id': 34375, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34375/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_2_-_Tamashii', 'title': 'Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii'}], 'Other': [{'mal_id': 34394, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34394/Yuuki_Yuuna_wa_Yuushabu_Shozoku', 'title': 'Yuuki Yuuna wa Yuushabu Shozoku'}]}","Mainichi Broadcasting System, Pony Canyon, DAX Production",,Studio Gokumi,"Slice of Life, Drama, Magic, Fantasy","['""Sakiwafu Hana (サキワフハナ)"" by Suzuko Mimori']","['""Tomodachi (ともだち)"" by Sumi Washio (Suzuko Mimori), Sonoko Nogi (Kana Hanazawa), Gin Minowa (Yumiri Hanamori)']",48.0,2017.0
31417,7.207276522382806,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,Cute High Earth Defense Club LOVE! LOVE!,美男高校地球防衛部LOVE！LOVE！,"Binan Koukou Chikyuu Bouei-bu LOVE! 2nd Season, Cute High Earth Defense Club LOVE! 2nd Season",https://myanimelist.cdn-dena.com/images/anime/13/79937.jpg,TV,Original,12,Finished Airing,False,"Jul 8, 2016 to Sep 23, 2016","{'from': '2016-07-08', 'to': '2016-09-23'}",24 min. per ep.,PG-13 - Teens 13 or older,7.21,6071,2761.0,2792,18248,89,,Summer 2016,Fridays at 02:35 (JST),"{'Adaptation': [{'mal_id': 85057, 'type': 'manga', 'url': 'https://myanimelist.net/manga/85057/Binan_Koukou_Chikyuu_Bouei-bu_Love_Novel', 'title': 'Binan Koukou Chikyuu Bouei-bu Love! Novel!'}], 'Prequel': [{'mal_id': 27727, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27727/Binan_Koukou_Chikyuu_Boueibu_LOVE', 'title': 'Binan Koukou Chikyuu Boueibu LOVE!'}], 'Sequel': [{'mal_id': 35182, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35182/Binan_Koukou_Chikyuu_Boueibu_LOVE_LOVE_LOVE', 'title': 'Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!'}]}",Pony Canyon,Ponycan USA,Studio Comet,"Slice of Life, Comedy, Parody, Magic, School","['""Futten Toppa☆LOVE IS POWER☆ (沸点突破☆LOVE IS POWER☆)"" by Chikyuu Bouei-bu (Kazutomi Yamamoto, Yuuichirou Umehara, Toshiki Masuda, Koutarou Nishiyama, Yuusuke Shirai) (eps 2-11)']","['#1: ""Futten Toppa☆LOVE IS POWER☆ (沸点突破☆LOVE IS POWER☆)"" by Chikyuu Bouei-bu (Kazutomi Yamamoto, Yuuichirou Umehara, Toshiki Masuda, Koutarou Nishiyama, Yuusuke Shirai) (eps 1, 12)', '#2: ""Anata wa Haruka Ittousei (あなたは遥か一等星)"" by VEPPer (Keisuke Koumoto and Yoshiki Murakami) (eps 2-11)']",24.0,2016.0
2156,7.207205485768628,Bakugan Battle Brawlers,,爆丸バトルブローラーズ,,https://myanimelist.cdn-dena.com/images/anime/7/21568.jpg,TV,Original,52,Finished Airing,False,"Apr 5, 2007 to Mar 27, 2008","{'from': '2007-04-05', 'to': '2008-03-27'}",24 min. per ep.,PG - Children,6.37,24273,6104.0,1783,39861,160,"The second and third seasons of Bakugan Battle Brawlers aired overseas before coming to Japan, while the fourth and final season of the show didn&#039;t air in Japan.",Spring 2007,Thursdays at 17:30 (JST),"{'Sequel': [{'mal_id': 5337, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5337/Bakugan_Battle_Brawlers__New_Vestroia', 'title': 'Bakugan Battle Brawlers: New Vestroia'}], 'Other': [{'mal_id': 13143, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13143/Baku_Tech_Bakugan', 'title': 'Baku Tech! Bakugan'}]}",Nelvana,Warner Bros.,TMS Entertainment,"Action, Game, Fantasy","['#1: ""Number One Battle Brawlers"" by Psychic Lover (eps 1-30)', '#2: ""Bucchigiri∞Generation (ブッちぎり∞ジェネレーション)"" by Psychic Lover (eps 31-51)']","['#1: ""Air Drive"" by ELEPHANT GIRL', '#2: ""Hello (ハロー)"" by Yoshihito Onda & Za-bon']",24.0,2007.0
30251,7.207154927016073,Venus Project: Climax,Venus Project: Climax,VENUS PROJECT（ヴィーナス プロジェクト）－CLIMAX－,,https://myanimelist.cdn-dena.com/images/anime/8/74980.jpg,TV,Game,6,Finished Airing,False,"Jul 12, 2015 to Sep 20, 2015","{'from': '2015-07-12', 'to': '2015-09-20'}",23 min. per ep.,PG-13 - Teens 13 or older,5.42,1270,8523.0,4702,5505,5,,Summer 2015,Sundays at 22:00 (JST),[],,Funimation,Nomad,"Action, Music","['""Venus Drive!! ~Kimi wa Moeteiru ka~ (Venus Drive!! ～キミは燃えているか～)"" by Eriko Hara (Sawako Hata) vs. Karen Takano (Ami Himesaki)']","['#1: ""Yume no Tsubasa (ユメノツバサ)"" by Ruka Sovagasky (Riho Iida) (eps 1-5)', '#2: ""Yume no Tsubasa CLIMAX Final Version (ユメノツバサ CLIMAX Final Version)"" by Eriko Hara (Sawako Hata) vs. Ruka Sovagasky (Riho Iida) vs. Miu Nureha (Marika Hayase) (ep 6)']",23.0,2015.0
614,7.207121418723264,Okusama wa Mahou Shoujo,Madam is a Magical Girl,奥さまは魔法少女,"Bewitched Agnes, Bewitched Bride",https://myanimelist.cdn-dena.com/images/anime/9/19126.jpg,TV,Original,13,Finished Airing,False,"Jul 4, 2005 to Sep 26, 2005","{'from': '2005-07-04', 'to': '2005-09-26'}",24 min. per ep.,PG-13 - Teens 13 or older,6.38,1887,6091.0,4469,6201,5,,Summer 2005,Mondays at 00:00 (JST),[],"Media Factory, Amber Film Works",,J.C.Staff,"Magic, Romance","['""Home & Away"" by Melocure']","['""jewelry"" by Kikuko Inoue']",24.0,2005.0
2695,7.207073027651318,Mobile Suit Gundam 0083: The Fading Light of Zeon,Mobile Suit Gundam 0083: The Afterglow Of Zeon,機動戦士ガンダム0083 －ジオンの残光－,"Kidou Senshi Gundam 0083 - JION no Zankou -, Mobile Suit Gundam 0083: The Last Blitz of Zeon",https://myanimelist.cdn-dena.com/images/anime/5/75776.jpg,Movie,Original,1,Finished Airing,False,"Aug 29, 1992","{'from': '1992-08-29', 'to': '1992-08-29'}",1 hr. 59 min.,PG-13 - Teens 13 or older,6.83,2074,4202.0,4634,5684,3,,,,"{'Adaptation': [{'mal_id': 13420, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13420/Kidou_Senshi_Gundam_0083__Hoshikuzu_no_Eiyuu_-_Operation_Stardust', 'title': 'Kidou Senshi Gundam 0083: Hoshikuzu no Eiyuu - Operation Stardust'}], 'Alternative setting': [{'mal_id': 84, 'type': 'anime', 'url': 'https://myanimelist.net/anime/84/Mobile_Suit_Gundam_0083__Stardust_Memory', 'title': 'Mobile Suit Gundam 0083: Stardust Memory'}]}","Bandai Visual, Sotsu",Nozomi Entertainment,Sunrise,"Action, Sci-Fi, Adventure, Space, Mecha","['""True Shining"" by Rumiko Wada']","['""True Shining"" by Rumiko Wada']",119.0,1992.0
6981,7.207036790071778,Super Zugan,,スーパーヅガン,,https://myanimelist.cdn-dena.com/images/anime/4/20073.jpg,TV,Manga,21,Finished Airing,False,"Oct 9, 1992 to Mar 13, 1993","{'from': '1992-10-09', 'to': '1993-03-13'}",25 min. per ep.,PG-13 - Teens 13 or older,6.97,38,12303.0,10689,264,1,,Fall 1992,Fridays at 01:10 (JST),[],Kitty Films,,Studio Deen,"Game, Comedy, Shounen",[],"['""Jan Night Jan (ジャン・ナイト・じゃん)"" by Minami Haruo']",25.0,1992.0
30503,7.207030882206716,Noragami Aragoto,Noragami Aragoto,ノラガミ ARAGOTO,,https://myanimelist.cdn-dena.com/images/anime/4/75627.jpg,TV,Manga,13,Finished Airing,False,"Oct 3, 2015 to Dec 26, 2015","{'from': '2015-10-03', 'to': '2015-12-26'}",24 min. per ep.,PG-13 - Teens 13 or older,8.41,324545,164.0,66,545009,7040,,Fall 2015,Saturdays at 01:05 (JST),"{'Adaptation': [{'mal_id': 24692, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24692/Noragami', 'title': 'Noragami'}], 'Prequel': [{'mal_id': 20507, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20507/Noragami', 'title': 'Noragami'}], 'Side story': [{'mal_id': 30885, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30885/Noragami_Aragoto_OVA', 'title': 'Noragami Aragoto OVA'}], 'Other': [{'mal_id': 32468, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32468/Nirvana', 'title': 'Nirvana'}]}","Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch",Funimation,Bones,"Action, Adventure, Comedy, Supernatural, Shounen","['""Kyouran Hey Kids!! (狂乱Hey Kids!!)"" by THE ORAL CIGARETTES']","['""Nirvana (ニルバナ)"" by Tia']",24.0,2015.0
